ca620207		1		1		104385		4
346		14		14		104390		17
1401		11		6		104408		9
naval		1		1		104418		4
bootstrap		10		6		104423		9
build		25		20		104433		23
pol		1		1		104457		4
watt j b		1		1		104462		4
ca620206		1		1		104467		4
surg		1		1		104472		4
recod		1		1		104477		4
longo l f		1		1		104482		4
ca620205		1		1		104487		4
79		3		3		104492		6
giammo t p		1		1		104499		4
ca620204		1		1		104504		4
354		10		10		104509		13
ca620203		1		1		104523		4
355		11		11		104528		14
ca620202		1		1		104543		4
356		10		10		104548		13
schwarz h r		1		1		104562		4
ca620201		1		1		104567		4
biochemci		1		1		104572		4
larson r		1		1		104577		4
sellers p		1		1		104582		4
meyer r		2		2		104587		5
ca620116		1		1		104593		4
358		6		6		104598		9
substr		9		6		104608		9
explicit		26		26		104618		29
concaten		12		9		104648		12
rank		7		6		104661		9
sting		1		1		104671		4
primer		2		2		104676		5
youden w w		1		1		104682		4
ca620115		1		1		104687		4
402		10		8		104692		11
broyden c g		1		1		104704		4
ca620114		1		1		104709		4
404		8		8		104714		11
ca620113		1		1		104726		4
431		30		30		104731		33
cohen k j		1		1		104765		4
ca620112		1		1		104770		4
flores i		3		3		104775		6
ca620111		1		1		104782		4
ca620110		1		1		104787		4
434		52		52		104792		55
74		2		2		104848		5
ca620109		1		1		104854		4
435		45		45		104859		48
ca620108		1		1		104908		4
436		4		4		104913		7
sable j d		1		1		104921		4
ca620107		1		1		104926		4
couch		1		1		104931		4
semiform		1		1		104936		4
warshall s		1		1		104941		4
ca620106		1		1		104946		4
439		47		47		104951		50
heavili		4		4		105002		7
barnes r f		1		1		105010		4
ca620105		1		1		105015		4
440		23		23		105020		26
comit		7		5		105047		8
ir		3		3		105056		6
render		7		6		105063		9
suit		20		20		105073		23
yngve v h		3		3		105097		6
ca620104		1		1		105104		4
446		5		5		105109		8
wang t l		1		1		105118		4
ca620103		1		1		105123		4
colilla r a		1		1		105128		4
ca620102		1		1		105133		4
448		7		7		105138		10
pro		2		2		105149		5
con		5		5		105155		8
ohlman h		1		1		105164		4
bohnest h g		1		1		105169		4
ca620101		1		1		105174		4
revers		24		19		105179		22
193		2		2		105202		5
1963		304		301		105208		304
ca631215		1		1		105513		4
pracniqu		1		1		105518		4
englar t s		1		1		105523		4
ca631214		1		1		105528		4
246		7		7		105533		10
lambda		14		11		105544		14
ca631213		1		1		105559		4
shuttl		3		3		105564		6
175		4		4		105571		7
juelich o c		3		3		105579		6
ca631212		1		1		105586		4
252		5		5		105591		8
lapidus a		2		2		105600		5
ca631211		1		1		105606		4
witty r d		1		1		105611		4
ca631210		1		1		105616		4
254		12		12		105621		15
seidel		3		3		105637		6
shantz p w		2		2		105644		5
ca631209		1		1		105650		4
255		7		7		105655		10
kase r h		1		1		105666		4
ca631208		1		1		105671		4
merson		3		3		105676		6
lukehart p m		1		1		105683		4
ca631207		1		1		105688		4
257		7		7		105693		10
excess		7		7		105704		10
briggs w a		2		2		105715		5
ca631206		1		1		105721		4
258		8		8		105726		11
jovial		4		3		105738		6
shaw c j		4		4		105745		7
ca631205		1		1		105753		4
bank		34		12		105758		15
attent		20		20		105774		23
earli		21		21		105798		24
regul		14		9		105823		12
statut		2		2		105836		5
affect		19		18		105842		21
law		23		13		105864		16
court		1		1		105881		4
ramif		1		1		105886		4
attract		9		9		105891		12
phenomenon		6		6		105904		9
premis		3		2		105914		5
right		31		17		105920		20
crystal		2		2		105941		5
unanticip		1		1		105947		4
complic		21		21		105952		24
expens		8		8		105977		11
computer		14		11		105989		14
especi		19		19		106004		22
divers		12		12		106027		15
invest		3		3		106043		6
cooper		16		12		106050		15
challeng		2		2		106066		5
particularli		34		33		106072		36
oblig		1		1		106109		4
disclos		1		1		106114		4
fidel		2		2		106119		5
bond		2		2		106125		5
coverag		5		4		106131		7
liabil		6		4		106139		7
improp		7		4		106147		7
refus		2		2		106155		5
pai		1		1		106161		4
suscept		1		1		106166		4
proprieti		1		1		106171		4
nonbank		1		1		106176		4
entiti		15		9		106181		12
charg		9		8		106194		11
depositor		1		1		106206		4
ca631204		1		1		106211		4
consumm		1		1		106216		4
teleregist		2		1		106221		4
led		10		8		106226		11
cite		1		1		106238		4
banker		1		1		106243		4
sanders m		1		1		106248		4
ca631203		1		1		106253		4
313		15		15		106258		18
adp		1		1		106277		4
tax		3		3		106282		6
leibowitz g j		1		1		106289		4
ca631202		1		1		106294		4
314		12		12		106299		15
eckert j b		1		1		106315		4
ca631201		1		1		106320		4
iron		2		2		106325		5
andrews a c		1		1		106331		4
hassler j		1		1		106336		4
decou f		1		1		106341		4
ca631118		1		1		106346		4
318		9		9		106351		12
urin		2		1		106364		4
blood		2		2		106369		5
chemistri		4		3		106375		6
hematolog		1		1		106382		4
hospit		6		4		106387		7
abl		17		17		106395		20
convention		5		5		106416		8
qualit		4		4		106425		7
quantit		8		7		106433		10
arbitrarili		7		7		106444		10
stratifi		3		2		106455		5
alter		13		10		106461		13
synonym		3		3		106475		6
reproduct		2		2		106482		5
remain		21		19		106488		22
unsolv		2		2		106511		5
ten		17		17		106517		20
wit		1		1		106538		4
emerg		8		7		106543		10
gross l d		1		1		106554		4
ca631117		1		1		106559		4
326		6		6		106564		9
incompletebeta		1		1		106574		4
tang i c		1		1		106579		4
ca631116		1		1		106584		4
327		7		7		106589		10
maxim		20		20		106600		23
ascend		4		3		106624		6
descend		7		7		106631		10
contrari		1		1		106642		4
appear		51		48		106647		51
slight		2		2		106699		5
backward		12		9		106705		12
ca631115		1		1		106718		4
331		14		14		106723		17
host		7		6		106741		9
katzj h		1		1		106751		4
ca631114		1		1		106756		4
334		19		19		106761		22
admit		7		6		106784		9
superscript		2		2		106794		5
comm		11		11		106800		14
jan		1		1		106815		4
promin		1		1		106820		4
chief		4		4		106825		7
focus		5		5		106833		8
ca631113		1		1		106842		4
pars		109		54		106847		57
ca631112		1		1		106905		4
340		12		12		106910		15
lomis r g		1		1		106926		4
rubin j		1		1		106931		4
ca631111		1		1		106936		4
342		42		42		106941		45
ayers j a		1		1		106987		4
ca631110		1		1		106992		4
weimer d l		1		1		106997		4
ca631109		1		1		107002		4
ca631108		2		2		107007		5
8		53		51		107013		54
smooth		20		14		107068		17
ca631106		1		1		107086		4
shank		2		2		107091		5
215		7		7		107097		10
ca631105		1		1		107108		4
q		18		10		107113		13
intalgorithm		1		1		107127		4
214		8		8		107132		11
simo		4		4		107144		7
pereira		4		4		107152		7
ca631104		1		1		107160		4
349		11		11		107165		14
czechoslovakia		1		1		107180		4
poland		1		1		107185		4
gosden j a		1		1		107190		4
gay r e		1		1		107195		4
jones j l		1		1		107200		4
christopher j s		1		1		107205		4
ca631103		1		1		107210		4
usa		16		13		107215		16
ca631102		1		1		107232		4
apt		4		1		107237		4
tool		37		30		107242		33
usag		49		34		107276		37
brown s a		1		1		107314		4
drayton c e		1		1		107319		4
mittman b		1		1		107324		4
ca631101		1		1		107329		4
stockmal f j		1		1		107334		4
ca631033		1		1		107339		4
unimod		2		2		107344		5
proven		8		7		107350		10
kind		13		12		107361		15
krolak p		2		2		107377		5
cooper l		2		2		107383		5
ca631032		1		1		107389		4
419		46		46		107394		49
summar		20		20		107444		23
tapesort		1		1		107468		4
competit		2		2		107473		5
hess h		1		1		107479		4
ca631031		1		1		107484		4
7030		1		1		107489		4
emphasi		36		35		107494		38
194		2		2		107533		5
usec		1		1		107539		4
arm		3		2		107544		5
260		2		2		107550		5
delai		10		7		107556		10
dump		5		4		107567		7
malfunct		4		4		107575		7
weak		13		11		107583		14
connot		1		1		107598		4
carlson b g		1		1		107603		4
voorhes e a		1		1		107608		4
ca631030		1		1		107613		4
428		8		8		107618		11
acquisit		5		4		107630		7
inquiri		6		4		107638		7
missil		1		1		107646		4
instal		14		12		107651		15
ada		1		1		107667		4
ti		5		4		107672		7
nui		1		1		107680		4
sunnyval		1		1		107685		4
remot		45		24		107690		27
rca		9		5		107718		8
366		19		19		107727		22
disc		3		2		107750		5
incom		4		4		107756		7
outgo		1		1		107764		4
edwards j d		1		1		107769		4
ca631029		1		1		107774		4
move		32		18		107779		21
isodos		1		1		107801		4
radiotherapi		1		1		107806		4
dalrymple g v		1		1		107811		4
perez		2		2		107816		5
tamayo		1		1		107822		4
ca631028		1		1		107827		4
dial		4		2		107832		5
telephon		22		11		107838		14
dialoutput		1		1		107853		4
boston		1		1		107858		4
marill t		2		2		107863		5
edwards d		1		1		107869		4
ca631027		1		1		107874		4
523		51		51		107879		54
contour		56		17		107934		20
crystallographi		6		4		107955		7
y		17		10		107963		13
evenli		1		1		107977		4
ax		5		4		107982		7
perpendicular		1		1		107990		4
dayhoff m o		1		1		107995		4
ca631026		1		1		108000		4
526		4		4		108005		7
210		15		15		108013		18
dwyer t a		2		2		108032		5
ca631025		1		1		108038		4
527		2		2		108043		5
schubert g r		4		4		108049		7
ca631024		1		1		108057		4
529		10		10		108062		13
173		3		3		108076		6
filsak z		1		1		108083		4
vrchovecka l		1		1		108088		4
ca631023		1		1		108093		4
531		51		51		108098		54
scowen r s		2		2		108153		5
ca631022		1		1		108159		4
532		61		61		108164		64
combinatori		36		28		108229		31
161		3		3		108261		6
collins d h		1		1		108268		4
ca631021		1		1		108273		4
534		3		3		108278		6
160		3		3		108285		6
blakely r e		1		1		108292		4
ca631020		1		1		108297		4
536		1		1		108302		4
ca631019		1		1		108307		4
537		2		2		108312		5
ibbetson d		2		2		108318		5
ca631018		1		1		108324		4
540		7		7		108329		10
gray m d		3		3		108340		6
ca631017jb		1		1		108347		4
545		1		1		108352		4
ca631016		1		1		108357		4
546		2		2		108362		5
ca631015		1		1		108368		4
547		3		3		108373		6
ca631014		1		1		108380		4
550		2		2		108385		5
211		23		23		108391		26
ca631013		1		1		108418		4
lagrangian		2		2		108423		5
ca631012		1		1		108429		4
552		5		5		108434		8
ca631011		1		1		108443		4
foreman		1		1		108448		4
ca631010		1		1		108453		4
553		2		2		108458		5
stringsort		4		3		108464		6
207		11		11		108471		14
boothroyd j		14		14		108486		17
ca631009		1		1		108504		4
554		2		2		108509		5
tupl		7		5		108515		8
fewer		11		11		108524		14
exactli		10		10		108539		13
hutchinson g		1		1		108553		4
ca631008		1		1		108558		4
557		1		1		108563		4
replac		52		34		108568		37
gressett g l		1		1		108606		4
ca631007		1		1		108611		4
readi		7		7		108616		10
push		4		3		108627		6
pop		3		2		108634		5
delimit		4		3		108640		6
rotenberg n		1		1		108647		4
ca631006		1		1		108652		4
625		3		3		108657		6
bailey m j		3		3		108664		6
ca631005		1		1		108671		4
626		3		3		108676		6
american		53		43		108683		46
x36		1		1		108730		4
asa		8		8		108735		11
rossheim		1		1		108747		4
ca631004		1		1		108752		4
alcor		5		4		108757		7
ca631003		1		1		108765		4
ecma		3		2		108770		5
ca631002		1		1		108776		4
synopsi		2		2		108781		5
549		6		6		108787		9
attitud		17		12		108797		15
career		2		1		108813		4
job		61		36		108818		39
percentag		5		4		108858		7
accid		1		1		108866		4
happi		1		1		108871		4
satisfact		3		3		108876		6
mostfind		1		1		108883		4
salari		6		3		108888		6
prospect		4		3		108895		6
satisfactori		17		17		108902		20
turnov		2		1		108923		4
attribut		36		20		108928		23
mobil		3		3		108952		6
colleagu		1		1		108959		4
vari		32		29		108964		32
immedi		19		18		108997		21
personnel		6		6		109019		9
profess		5		3		109029		6
ca631001		1		1		109036		4
mccormick e m		1		1		109041		4
ca630933		1		1		109046		4
lattic		14		7		109051		10
smillie k w		2		2		109062		5
ca630932		1		1		109068		4
deltaufu		2		1		109073		4
dirichlet		4		3		109078		6
fu		1		1		109085		4
treat		26		26		109090		29
exception		2		1		109120		4
suppliedxtens		1		1		109125		4
greenspan d		4		4		109130		7
yohe m		1		1		109138		4
ca630931		1		1		109143		4
drawn		22		20		109148		23
promis		12		12		109172		15
referenc		16		12		109188		15
kept		8		8		109204		11
clearli		6		6		109216		9
ca630930		1		1		109226		4
701		1		1		109231		4
wirth n		15		15		109236		18
ca630929		1		1		109255		4
702		1		1		109260		4
mirfag		2		1		109265		4
plain		3		2		109270		5
pilot		3		3		109276		6
organiz		9		7		109283		10
uncompil		1		1		109294		4
fragment		30		15		109299		18
gawlik h j		1		1		109318		4
ca630928		1		1		109323		4
cell		29		20		109328		23
datum		4		3		109352		6
imbed		6		5		109359		8
primit		45		37		109368		40
ca630927		1		1		109409		4
166		2		2		109414		5
rodmanr d		1		1		109420		4
ca630926		1		1		109425		4
169		2		2		109430		5
ca630925		1		1		109436		4
168		1		1		109441		4
ca630924		1		1		109446		4
confluent		4		4		109451		7
167		2		2		109459		5
ca630923		1		1		109465		4
163		2		2		109470		5
ca630922		1		1		109476		4
lawrence j d		1		1		109481		4
ca630921		1		1		109486		4
ca630920		1		1		109491		4
wasscher e j		4		4		109496		7
ca630919		1		1		109504		4
wright c b		1		1		109509		4
ca630918		1		1		109514		4
freed b h		2		2		109519		5
ca630917		1		1		109525		4
724		3		3		109530		6
ca630916		1		1		109537		4
arccosin		1		1		109542		4
konda m		1		1		109547		4
ca630915		1		1		109552		4
726		1		1		109557		4
ativ		2		2		109562		5
haubrich j g a		1		1		109568		4
ca630914		1		1		109573		4
steep2		1		1		109578		4
ca630913		1		1		109583		4
steep1		3		3		109588		6
ca630912		1		1		109595		4
shen m k		1		1		109600		4
ca630911		1		1		109605		4
arctang		2		2		109610		5
chu w h		1		1		109616		4
saathoff d r		1		1		109621		4
ca630910		1		1		109626		4
onstochast		1		1		109631		4
dumey a i		1		1		109636		4
ca630909		1		1		109641		4
pei		3		2		109646		5
newbery a c r		2		2		109652		5
ca630908		1		1		109658		4
rodman r d		2		2		109663		5
ca630907		1		1		109669		4
ca630906		1		1		109674		4
convert		47		40		109679		43
egler j f		1		1		109723		4
ca630905		1		1		109728		4
indiscreet		1		1		109733		4
ca630904		1		1		109738		4
superior		32		27		109743		30
step		85		58		109774		61
decreas		29		23		109836		26
significantli		19		19		109863		22
ca630843		1		1		109886		4
danielson w a		1		1		109891		4
briggs b		1		1		109896		4
ca630842		1		1		109901		4
753		2		2		109906		5
katz j h		3		3		109912		6
ca630841		1		1		109919		4
755		2		2		109924		5
skelet		2		2		109930		5
cpa		2		1		109936		4
inner		7		6		109941		9
interrelationship		5		4		109951		7
ca630840		1		1		109959		4
758		2		2		109964		5
relationship		58		50		109970		53
sigma		1		1		110024		4
pi		2		2		110029		5
ca630839		1		1		110035		4
ca630838		1		1		110040		4
dangl		3		2		110045		5
revis		18		17		110051		20
sketch		4		4		110072		7
ca630837		1		1		110080		4
806		1		1		110085		4
diforino a c		1		1		110090		4
ca630836		1		1		110095		4
eickel j		1		1		110100		4
paul m		3		3		110105		6
ca630835		1		1		110112		4
170		3		3		110117		6
ca630834		1		1		110124		4
164		2		2		110129		5
bitterli c v		1		1		110135		4
ca630833		1		1		110140		4
810		4		4		110145		7
xy		7		4		110153		7
plot		52		26		110161		29
162		3		3		110191		6
fletcher w e		1		1		110198		4
ca630832		1		1		110203		4
812		2		2		110208		5
wolfson		2		2		110214		5
wright		2		2		110220		5
apr		3		3		110226		6
thoro d		3		3		110233		6
ca630831		1		1		110240		4
ca630830		1		1		110245		4
bosworth k m		4		4		110250		7
ca630829		1		1		110258		4
ca630828		1		1		110263		4
ca630827		1		1		110268		4
gomori		4		4		110273		7
lefkowitz b		1		1		110281		4
desopo		1		1		110286		4
ca630826		1		1		110291		4
ca630825		1		1		110296		4
820		3		3		110301		6
ca630824		1		1		110308		4
ca630823		1		1		110313		4
russell l j		1		1		110318		4
ca630822		1		1		110323		4
ca630821		1		1		110328		4
ca630820		1		1		110333		4
domingo c		2		2		110338		5
rodriguez		5		5		110344		8
gil		3		3		110353		6
ca630819		1		1		110360		4
alg107		1		1		110365		4
alg120		1		1		110370		4
gjr		1		1		110375		4
ca630818		1		1		110380		4
bridges j f		2		2		110385		5
ca630817		1		1		110391		4
ca630816		1		1		110396		4
shellsort		5		4		110401		7
ca630815		1		1		110409		4
ca630814		1		1		110414		4
calendar		13		9		110419		12
julian		2		2		110432		5
199		2		2		110438		5
tantzen r g		1		1		110444		4
ca630813		1		1		110449		4
198		1		1		110454		4
ca630812		1		1		110459		4
197		2		2		110464		5
ca630811		1		1		110470		4
muller		2		2		110475		5
196		3		3		110481		6
roman r d		1		1		110488		4
ca630810		1		1		110493		4
bandsolv		2		2		110498		5
195		1		1		110504		4
thurnau d h		1		1		110509		4
ca630809		1		1		110514		4
zersol		1		1		110519		4
ca630808		1		1		110524		4
840		6		6		110529		9
smith d d		1		1		110539		4
ca630807		1		1		110544		4
keyes d f		1		1		110549		4
ca630806		1		1		110554		4
842		4		4		110559		7
baecker h d		3		3		110567		6
ca630805		1		1		110574		4
alphamer		3		2		110579		5
bowlden h j		3		3		110585		6
ca630804		1		1		110592		4
ferguson h e		1		1		110597		4
berner e		1		1		110602		4
ca630803		1		1		110607		4
846		3		3		110612		6
sabrag		1		1		110619		4
sabrac		1		1		110624		4
israel		1		1		110629		4
ministri		1		1		110634		4
resort		1		1		110639		4
obei		2		2		110644		5
twin		2		2		110650		5
autonom		2		1		110656		4
interlock		12		5		110661		8
incorporatedn		1		1		110670		4
temporari		7		7		110675		10
jump		16		6		110686		9
muchhigh		1		1		110696		4
lehman m		1		1		110701		4
netter z		1		1		110706		4
eshed r		1		1		110711		4
ca630802		1		1		110716		4
ca630801		1		1		110721		4
catalogu		2		2		110726		5
scheff b h		2		2		110732		5
ca630726		1		1		110738		4
14		198		198		110743		201
smaller		16		13		110945		16
plu		22		22		110962		25
ca630725		1		1		110988		4
loader		9		7		110993		10
corbato f j		1		1		111004		4
daggett m m		1		1		111009		4
ca630724		1		1		111014		4
177		2		2		111019		5
synge m j		3		3		111025		6
ca630723		1		1		111032		4
syminv2		4		4		111037		7
ca630722jb		1		1		111045		4
ca630721		1		1		111050		4
ca630720		1		1		111055		4
kondo j		1		1		111060		4
ca630719		1		1		111065		4
moler c		1		1		111070		4
ca630718		1		1		111075		4
ca630717		1		1		111080		4
hypergeometr		6		5		111085		8
192		2		2		111094		5
ca630716		1		1		111100		4
191		3		3		111105		6
ca630715		1		1		111112		4
190		2		2		111117		5
ca630714		1		1		111123		4
189		1		1		111128		4
ca630713		1		1		111133		4
188		1		1		111138		4
ca630712		1		1		111143		4
187		1		1		111148		4
vand		2		2		111153		5
riet		3		3		111159		6
ca630711		1		1		111166		4
186		1		1		111171		4
ca630710		1		1		111176		4
185		1		1		111181		4
colker a		2		2		111186		5
ca630709		1		1		111192		4
erlang		2		2		111197		5
184		1		1		111203		4
ca630708		1		1		111208		4
nexcom		2		2		111213		5
hopley j		2		2		111219		5
ca630707		1		1		111225		4
senzig d n		1		1		111230		4
ca630706		1		1		111235		4
eisman s h		1		1		111240		4
ca630705		1		1		111245		4
gordon r m		1		1		111250		4
ca630704		1		1		111255		4
ca630703		1		1		111260		4
guidelin		14		11		111265		14
delin		6		6		111280		9
head r v		3		3		111290		6
ca630702		1		1		111297		4
bc		1		1		111302		4
nelliac		1		1		111307		4
love r		1		1		111312		4
ca630701		1		1		111317		4
descriptran		2		1		111322		4
geometri		16		9		111327		12
kliphardt r a		1		1		111340		4
ca630625		1		1		111345		4
pip		1		1		111350		4
